record_id,speaker,speaker_organization,document_symbol,date,sg_number,year,month,day,body,sub_body,doc_number,doc_type,add_part,lang_field,doc_url,date_document,text_based,speech_index,multiple_matches,tokens,types,sentences,file_name
811853,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.1,2015-09-15,8,2015,9,15,A,,70.0,PV.1,,English,https://digitallibrary.un.org/record/804364/files/A_70_PV.1-EN.pdf,2015-09-15,True,0,False,602,289,29,A_2015_70_PV.1_speech.txt
811901,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.4,2015-09-25,8,2015,9,25,A,,70.0,PV.4,,English,https://digitallibrary.un.org/record/805709/files/A_70_PV.4-EN.pdf,2015-09-25,True,0,False,627,277,43,A_2015_70_PV.4_speech.txt
812567,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.13,2015-09-28,8,2015,9,28,A,,70.0,PV.13,,English,https://digitallibrary.un.org/record/811223/files/A_70_PV.13-EN.pdf,2015-09-28,True,0,False,2223,817,125,A_2015_70_PV.13_speech.txt
817526,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.29,2015-10-12,8,2015,10,12,A,,70.0,PV.29,,English,https://digitallibrary.un.org/record/816000/files/A_70_PV.29-EN.pdf,2015-10-12,True,0,False,1501,556,75,A_2015_70_PV.29_speech.txt
818302,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.45,2015-11-03,8,2015,11,3,A,,70.0,PV.45,,English,https://digitallibrary.un.org/record/817128/files/A_70_PV.45-EN.pdf,2015-11-03,True,0,False,1006,378,39,A_2015_70_PV.45_speech.txt
832439,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.59,2015-11-20,8,2015,11,20,A,,70.0,PV.59,,English,https://digitallibrary.un.org/record/818997/files/A_70_PV.59-EN.pdf,2015-11-20,True,0,False,1119,458,60,A_2015_70_PV.59_speech.txt
834737,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.76,2015-12-15,8,2015,12,15,A,,70.0,PV.76,,English,https://digitallibrary.un.org/record/822406/files/A_70_PV.76-EN.pdf,2015-12-15,True,0,False,646,298,33,A_2015_70_PV.76_speech.txt
839322,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.82,2015-12-23,8,2015,12,23,A,,70.0,PV.82,,English,https://digitallibrary.un.org/record/824767/files/A_70_PV.82-EN.pdf,2015-12-23,True,0,False,870,368,47,A_2015_70_PV.82_speech.txt
833660,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.88,2016-03-18,8,2016,3,18,A,,70.0,PV.88,,English,https://digitallibrary.un.org/record/826909/files/A_70_PV.88-EN.pdf,2016-03-18,True,0,False,554,267,28,A_2016_70_PV.88_speech.txt
838964,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.97,2016-06-08,8,2016,6,8,A,,70.0,PV.97,,English,https://digitallibrary.un.org/record/836724/files/A_70_PV.97-EN.pdf,2016-06-08,True,0,False,917,380,41,A_2016_70_PV.97_speech.txt
834130,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.103,2016-06-13,8,2016,6,13,A,,70.0,PV.103,,English,https://digitallibrary.un.org/record/833271/files/A_70_PV-103-EN.pdf,2016-06-13,True,0,False,458,214,20,A_2016_70_PV.103_speech.txt
842780,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.108,2016-06-30,8,2016,6,30,A,,70.0,PV.108,,English,https://digitallibrary.un.org/record/837774/files/A_70_PV-108-EN.pdf,2016-06-30,True,0,False,1154,480,49,A_2016_70_PV.108_speech.txt
855563,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/71/PV.1,2016-09-13,8,2016,9,13,A,,71.0,PV.1,,English,https://digitallibrary.un.org/record/843390/files/A_71_PV.1-EN.pdf,2016-09-13,True,0,False,117,81,6,A_2016_71_PV.1_speech.txt
843381,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.118,2016-09-13,8,2016,9,13,A,,70.0,PV.118,,English,https://digitallibrary.un.org/record/842367/files/A_70_PV.118-EN.pdf,2016-09-13,True,0,False,2267,751,81,A_2016_70_PV.118_speech.txt
856045,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/71/PV.3,2016-09-19,8,2016,9,19,A,,71.0,PV.3,,English,https://digitallibrary.un.org/record/843392/files/A_71_PV.3-EN.pdf,2016-09-19,True,0,False,442,224,20,A_2016_71_PV.3_speech.txt
857056,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/71/PV.8,2016-09-20,8,2016,9,20,A,,71.0,PV.8,,English,https://digitallibrary.un.org/record/845406/files/A_71_PV.8-EN.pdf,2016-09-20,True,0,False,2513,897,121,A_2016_71_PV.8_speech.txt
858275,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/71/PV.27,2016-10-13,8,2016,10,13,A,,71.0,PV.27,,English,https://digitallibrary.un.org/record/850797/files/A_71_PV-27-EN.pdf,2016-10-13,True,0,False,568,270,25,A_2016_71_PV.27_speech.txt
858569,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/71/PV.36,2016-10-28,8,2016,10,28,A,,71.0,PV.36,,English,https://digitallibrary.un.org/record/854488/files/A_71_PV-36-EN.pdf,2016-10-28,True,0,False,311,142,11,A_2016_71_PV.36_speech.txt
861077,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/71/PV.60,2016-12-12,8,2016,12,12,A,,71.0,PV.60,,English,https://digitallibrary.un.org/record/858740/files/A_71_PV.60-EN.pdf,2016-12-12,True,0,False,967,396,52,A_2016_71_PV.60_speech.txt
1293840,"Guterres, António, 1949-",UN. Secretary-General,A/71/PV.72,2017-03-21,9,2017,3,21,A,,71.0,PV.72,,English,https://digitallibrary.un.org/record/1286152/files/A_71_PV.72-EN.pdf,2017-03-21,True,0,True,453,223,18,A_2017_71_PV.72_speech_1.txt
1293840,"Guterres, António, 1949-",UN. Secretary-General,A/71/PV.72,2017-03-21,9,2017,3,21,A,,71.0,PV.72,,English,https://digitallibrary.un.org/record/1286152/files/A_71_PV.72-EN.pdf,2017-03-21,True,1,True,556,270,31,A_2017_71_PV.72_speech_2.txt
1315334,"Guterres, António, 1949-",UN. Secretary-General,A/71/PV.73,2017-03-24,9,2017,3,24,A,,71.0,PV.73,,English,https://digitallibrary.un.org/record/1286285/files/A_71_PV.73-EN.pdf,2017-03-24,True,0,False,533,266,22,A_2017_71_PV.73_speech.txt
1306028,"Guterres, António, 1949-",UN. Secretary-General,A/71/PV.83,2017-05-31,9,2017,5,31,A,,71.0,PV.83,,English,https://digitallibrary.un.org/record/1289721/files/A_71_PV-83-EN.pdf,2017-05-31,True,0,False,371,188,12,A_2017_71_PV.83_speech.txt
1305359,"Guterres, António, 1949-",UN. Secretary-General,A/71/PV.98,2017-09-11,9,2017,9,11,A,,71.0,PV.98,,English,https://digitallibrary.un.org/record/1304524/files/A_71_PV.98-EN.pdf,2017-09-11,True,0,False,335,178,13,A_2017_71_PV.98_speech.txt
1481759,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.1,2017-09-12,9,2017,9,12,A,,72.0,PV.1,,English,https://digitallibrary.un.org/record/1304528/files/A_72_PV.1-EN.pdf,2017-09-12,True,0,False,365,191,18,A_2017_72_PV.1_speech.txt
1481869,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.3,2017-09-19,9,2017,9,19,A,,72.0,PV.3,,English,https://digitallibrary.un.org/record/1305714/files/A_72_PV.3-EN.pdf,2017-09-19,True,0,False,2876,978,148,A_2017_72_PV.3_speech.txt
1482231,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.24,2017-09-27,9,2017,9,27,A,,72.0,PV.24,,English,http://digitallibrary.un.org/record/1470291/files/A_72_PV-24-EN.pdf,2017-09-27,True,0,False,959,425,47,A_2017_72_PV.24_speech.txt
1487165,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.79,2018-03-20,9,2018,3,20,A,,72.0,PV.79,,English,https://digitallibrary.un.org/record/1481848/files/A_72_PV-79-EN.pdf,2018-03-20,True,0,False,658,312,30,A_2018_72_PV.79_speech.txt
1487201,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.80,2018-03-26,9,2018,3,26,A,,72.0,PV.80,,English,https://digitallibrary.un.org/record/1485594/files/A_72_PV-80-EN.pdf,2018-03-26,True,0,False,859,368,31,A_2018_72_PV.80_speech.txt
1648579,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.83,2018-04-24,9,2018,4,24,A,,72.0,PV.83,,English,https://digitallibrary.un.org/record/1628838/files/A_72_PV.83-EN.pdf,2018-04-24,True,0,False,1708,599,62,A_2018_72_PV.83_speech.txt
1650967,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.91,2018-05-31,9,2018,5,31,A,,72.0,PV.91,,English,https://digitallibrary.un.org/record/1633882/files/A_72_PV.91-EN.pdf,2018-05-31,True,0,False,995,403,42,A_2018_72_PV.91_speech.txt
1651000,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.92,2018-06-05,9,2018,6,5,A,,72.0,PV.92,,English,https://digitallibrary.un.org/record/1632768/files/A_72_PV.92-EN.pdf,2018-06-05,True,0,False,615,301,27,A_2018_72_PV.92_speech.txt
1651016,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.94,2018-06-12,9,2018,6,12,A,,72.0,PV.94,,English,https://digitallibrary.un.org/record/1636464/files/A_72_PV.94-EN.pdf,2018-06-12,True,0,False,603,287,28,A_2018_72_PV.94_speech.txt
1651178,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.99,2018-06-25,9,2018,6,25,A,,72.0,PV.99,,English,http://digitallibrary.un.org/record/1638437/files/A_72_PV-99-EN.pdf,2018-06-25,True,0,False,1196,469,48,A_2018_72_PV.99_speech.txt
1651836,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.112,2018-09-06,9,2018,9,6,A,,72.0,PV.112,,English,https://digitallibrary.un.org/record/1644534/files/A_72_PV-112-EN.pdf,2018-09-06,True,0,False,545,267,21,A_2018_72_PV.112_speech.txt
1652022,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.117,2018-09-17,9,2018,9,17,A,,72.0,PV.117,,English,https://digitallibrary.un.org/record/1644143/files/A_72_PV.117-EN.pdf,2018-09-17,True,0,False,3127,833,147,A_2018_72_PV.117_speech.txt
1663982,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.1,2018-09-18,9,2018,9,18,A,,73.0,PV.1,,English,https://digitallibrary.un.org/record/1644779/files/A_73_PV.1-EN.pdf,2018-09-18,True,0,False,467,244,21,A_2018_73_PV.1_speech.txt
1664161,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.2,2018-09-21,9,2018,9,21,A,,73.0,PV.2,,English,https://digitallibrary.un.org/record/1644774/files/A_73_PV.2-EN.pdf,2018-09-21,True,0,False,642,301,32,A_2018_73_PV.2_speech.txt
1664586,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.4,2018-09-24,9,2018,9,24,A,,73.0,PV.4,,English,http://digitallibrary.un.org/record/1645318/files/A_73_PV-4-EN.pdf,2018-09-24,True,0,False,606,269,27,A_2018_73_PV.4_speech.txt
3792454,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.6,2018-09-25,9,2018,9,25,A,,73.0,PV.6,,English,https://digitallibrary.un.org/record/1650699/files/A_73_PV.6-EN.pdf,2018-09-25,True,0,False,2871,1028,142,A_2018_73_PV.6_speech.txt
3798148,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.58,2018-12-18,9,2018,12,18,A,,73.0,PV.58,,English,http://digitallibrary.un.org/record/3797022/files/A_73_PV-58-EN.pdf,2018-12-18,True,0,False,443,221,16,A_2018_73_PV.58_speech.txt
3798034,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.59,2018-12-18,9,2018,12,18,A,,73.0,PV.59,,English,https://digitallibrary.un.org/record/3797382/files/A_73_PV.59-EN.pdf,2018-12-18,True,0,False,598,295,23,A_2018_73_PV.59_speech.txt
3797992,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.57,2018-12-18,9,2018,12,18,A,,73.0,PV.57,,English,https://digitallibrary.un.org/record/3797021/files/A_73_PV-57-EN.pdf,2018-12-18,True,0,False,632,296,29,A_2018_73_PV.57_speech.txt
3827541,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.72,2019-03-25,9,2019,3,25,A,,73.0,PV.72,,English,https://digitallibrary.un.org/record/3800785/files/A_73_PV.72-EN.pdf,2019-03-25,True,0,False,416,218,16,A_2019_73_PV.72_speech.txt
3827462,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.71,2019-03-25,9,2019,3,25,A,,73.0,PV.71,,English,https://digitallibrary.un.org/record/3800357/files/A_73_PV.71-EN.pdf,2019-03-25,True,0,False,729,344,37,A_2019_73_PV.71_speech.txt
3827667,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.74,2019-04-10,9,2019,4,10,A,,73.0,PV.74,,English,https://digitallibrary.un.org/record/3803026/files/A_73_PV.74-EN.pdf,2019-04-10,True,0,False,755,342,27,A_2019_73_PV.74_speech.txt
3828803,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.87,2019-06-04,9,2019,6,4,A,,73.0,PV.87,,English,https://digitallibrary.un.org/record/3809640/files/A_73_PV.87-EN.pdf,2019-06-04,True,0,False,349,186,12,A_2019_73_PV.87_speech.txt
3830898,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.99,2019-07-16,9,2019,7,16,A,,73.0,PV.99,,English,https://digitallibrary.un.org/record/3823901/files/A_73_PV.99-EN.pdf,2019-07-16,True,0,False,833,345,33,A_2019_73_PV.99_speech.txt
3832099,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.108,2019-09-16,9,2019,9,16,A,,73.0,PV.108,,English,https://digitallibrary.un.org/record/3828540/files/A_73_PV.108-EN.pdf,2019-09-16,True,0,False,3169,940,128,A_2019_73_PV.108_speech.txt
3849683,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.1,2019-09-17,9,2019,9,17,A,,74.0,PV.1,,English,https://digitallibrary.un.org/record/3829557/files/A_74_PV.1-EN.pdf,2019-09-17,True,0,False,592,262,24,A_2019_74_PV.1_speech.txt
3849711,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.3,2019-09-24,9,2019,9,24,A,,74.0,PV.3,,English,https://digitallibrary.un.org/record/3832033/files/A_74_PV.3-EN.pdf,2019-09-24,True,0,False,2481,855,115,A_2019_74_PV.3_speech.txt
3853795,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.39,2019-12-05,9,2019,12,5,A,,74.0,PV.39,,English,https://digitallibrary.un.org/record/3849601/files/A_74_PV.39-EN.pdf,2019-12-05,True,0,False,852,355,39,A_2019_74_PV.39_speech.txt
3892153,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.1,2020-09-15,9,2020,9,15,A,,75.0,PV.1,,English,https://digitallibrary.un.org/record/3892115/files/A_75_PV.1-EN.pdf,2020-09-15,True,0,False,412,200,16,A_2020_75_PV.1_speech.txt
3888898,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.66,2020-09-15,9,2020,9,15,A,,74.0,PV.66,,English,https://digitallibrary.un.org/record/3888277/files/A_74_PV.66-EN.pdf,2020-09-15,True,0,False,505,251,21,A_2020_74_PV.66_speech.txt
3905564,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.3,2020-09-21,9,2020,9,21,A,,75.0,PV.3,,English,https://digitallibrary.un.org/record/3905539/files/A_75_PV.3-EN.pdf,2020-09-21,True,0,False,851,381,49,A_2020_75_PV.3_speech.txt
3893135,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.4,2020-09-22,9,2020,9,22,A,,75.0,PV.4,,English,https://digitallibrary.un.org/record/3893029/files/A_75_PV.4-EN.pdf,2020-09-22,True,0,False,3275,1070,160,A_2020_75_PV.4_speech.txt
3896394,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.16,2020-10-13,9,2020,10,13,A,,75.0,PV.16,,English,http://digitallibrary.un.org/record/3896034/files/A_75_PV.16-EN.pdf,2020-10-13,True,0,False,583,240,26,A_2020_75_PV.16_speech.txt
3929979,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.33,2020-12-01,9,2020,12,1,A,,75.0,PV.33,,English,https://digitallibrary.un.org/record/3929904/files/A_75_PV.33-EN.pdf,2020-12-01,True,0,False,982,439,43,A_2020_75_PV.33_speech.txt
3922120,"Guterres, António, 1949-",UN. Secretary-General,A/S-31/PV.2,2020-12-03,9,2020,12,3,A,S-31,,PV.2,,English,https://digitallibrary.un.org/record/3922150/files/A_S-31_PV.2-EN.pdf,2020-12-03,True,0,False,1663,617,76,A_2020_S-31_PV.2_speech.txt
3933382,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.51,2021-01-28,9,2021,1,28,A,,75.0,PV.51,,English,https://digitallibrary.un.org/record/3933243/files/A_75_PV.51-EN.pdf,2021-01-28,True,0,False,4106,1246,225,A_2021_75_PV.51_speech.txt
3934345,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.57,2021-03-19,9,2021,3,19,A,,75.0,PV.57,,English,https://digitallibrary.un.org/record/3934183/files/A_75_PV.57-EN.pdf,2021-03-19,True,0,False,765,332,43,A_2021_75_PV.57_speech.txt
3934389,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.58,2021-03-25,9,2021,3,25,A,,75.0,PV.58,,English,https://digitallibrary.un.org/record/3934198/files/A_75_PV.58-EN.pdf,2021-03-25,True,0,False,626,281,30,A_2021_75_PV.58_speech.txt
3936059,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.59,2021-04-16,9,2021,4,16,A,,75.0,PV.59,,English,https://digitallibrary.un.org/record/3934510/files/A_75_PV.59-EN.pdf,2021-04-16,True,0,False,258,132,11,A_2021_75_PV.59_speech.txt
3941352,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.67,2021-05-20,9,2021,5,20,A,,75.0,PV.67,,English,https://digitallibrary.un.org/record/3941373/files/A_75_PV.67-EN.pdf,2021-05-20,True,0,False,1504,578,64,A_2021_75_PV.67_speech.txt
3936720,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.72,2021-06-07,9,2021,6,7,A,,75.0,PV.72,,English,https://digitallibrary.un.org/record/3936365/files/A_75_PV.72-EN.pdf,2021-06-07,True,0,False,419,201,16,A_2021_75_PV.72_speech.txt
3939252,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.82,2021-06-18,9,2021,6,18,A,,75.0,PV.82,,English,https://digitallibrary.un.org/record/3939180/files/A_75_PV.82-EN.pdf,2021-06-18,True,0,True,85,51,1,A_2021_75_PV.82_speech_1.txt
3939252,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.82,2021-06-18,9,2021,6,18,A,,75.0,PV.82,,English,https://digitallibrary.un.org/record/3939180/files/A_75_PV.82-EN.pdf,2021-06-18,True,1,True,2517,807,104,A_2021_75_PV.82_speech_2.txt
3947174,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.1,2021-09-14,9,2021,9,14,A,,76.0,PV.1,,English,https://digitallibrary.un.org/record/3947090/files/A_76_PV.1-EN.pdf,2021-09-14,True,0,False,840,328,33,A_2021_76_PV.1_speech.txt
3944662,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.105,2021-09-14,9,2021,9,14,A,,75.0,PV.105,,English,https://digitallibrary.un.org/record/3944693/files/A_75_PV.105-EN.pdf,2021-09-14,True,0,False,465,248,20,A_2021_75_PV.105_speech.txt
3948703,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.3,2021-09-21,9,2021,9,21,A,,76.0,PV.3,,English,https://digitallibrary.un.org/record/3948377/files/A_76_PV.3-EN.pdf,2021-09-21,True,0,False,3689,1097,189,A_2021_76_PV.3_speech.txt
3950686,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.5,2021-09-22,9,2021,9,22,A,,76.0,PV.5,,English,https://digitallibrary.un.org/record/3950487/files/A_76_PV.5-EN.pdf,2021-09-22,True,0,False,1005,440,37,A_2021_76_PV.5_speech.txt
3958700,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.19,2021-10-14,9,2021,10,14,A,,76.0,PV.19,,English,https://digitallibrary.un.org/record/3958564/files/A_76_PV.19-EN.pdf,2021-10-14,True,0,False,428,200,17,A_2021_76_PV.19_speech.txt
3986256,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.56,2022-01-21,9,2022,1,21,A,,76.0,PV.56,,English,https://digitallibrary.un.org/record/3985314/files/A_76_PV.56-EN.pdf,2022-01-21,True,0,False,3846,1160,173,A_2022_76_PV.56_speech.txt
3967632,"Guterres, António, 1949-",UN. Secretary-General,A/ES-11/PV.1,2022-02-28,9,2022,2,28,A,ES-11,,PV.1,,English,https://digitallibrary.un.org/record/3967063/files/A_ES-11_PV.1-EN.pdf,2022-02-28,True,0,False,1232,500,66,A_2022_ES-11_PV.1_speech.txt
3986684,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.62,2022-03-18,9,2022,3,18,A,,76.0,PV.62,,English,https://digitallibrary.un.org/record/3985552/files/A_76_PV.62-EN.pdf,2022-03-18,True,0,False,713,335,29,A_2022_76_PV.62_speech.txt
3986585,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.63,2022-03-29,9,2022,3,29,A,,76.0,PV.63,,English,https://digitallibrary.un.org/record/3986215/files/A_76_PV.63-EN.pdf,2022-03-29,True,0,False,683,333,26,A_2022_76_PV.63_speech.txt
3987452,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.73,2022-05-20,9,2022,5,20,A,,76.0,PV.73,,English,https://digitallibrary.un.org/record/3986821/files/A_76_PV.73-EN.pdf,2022-05-20,True,0,False,514,249,19,A_2022_76_PV.73_speech.txt
3994296,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.75,2022-06-07,9,2022,6,7,A,,76.0,PV.75,,English,https://digitallibrary.un.org/record/3987390/files/A_76_PV.75-EN.pdf,2022-06-07,True,0,False,449,212,17,A_2022_76_PV.75_speech.txt
3991391,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.90,2022-06-30,9,2022,6,30,A,,76.0,PV.90,,English,https://digitallibrary.un.org/record/3991335/files/A_76_PV.90-EN.pdf,2022-06-30,True,0,False,542,288,24,A_2022_76_PV.90_speech.txt
3995875,"Guterres, António, 1949-",UN. Secretary-General,A/76/PV.103,2022-09-12,9,2022,9,12,A,,76.0,PV.103,,English,https://digitallibrary.un.org/record/3995627/files/A_76_PV.103-EN.pdf,2022-09-12,True,0,False,4117,1176,188,A_2022_76_PV.103_speech.txt
3996446,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.1,2022-09-13,9,2022,9,13,A,,77.0,PV.1,,English,https://digitallibrary.un.org/record/3996208/files/A_77_PV.1-EN.pdf,2022-09-13,True,0,False,356,186,16,A_2022_77_PV.1_speech.txt
3996891,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.4,2022-09-20,9,2022,9,20,A,,77.0,PV.4,,English,https://digitallibrary.un.org/record/3996866/files/A_77_PV.4-EN.pdf,2022-09-20,True,0,False,3534,1145,191,A_2022_77_PV.4_speech.txt
4000839,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.15,2022-10-07,9,2022,10,7,A,,77.0,PV.15,,English,https://digitallibrary.un.org/record/4000828/files/A_77_PV.15-EN.pdf,2022-10-07,True,0,False,863,393,50,A_2022_77_PV.15_speech.txt
4010110,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.48,2022-12-08,9,2022,12,8,A,,77.0,PV.48,,English,https://digitallibrary.un.org/record/4010076/files/A_77_PV.48-EN.pdf,2022-12-08,True,0,False,825,345,33,A_2022_77_PV.48_speech.txt
4014856,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.58,2023-02-06,9,2023,2,6,A,,77.0,PV.58,,English,https://digitallibrary.un.org/record/4013165/files/A_77_PV.58-EN.pdf,2023-02-06,True,0,False,4386,1294,200,A_2023_77_PV.58_speech.txt
4008554,"Guterres, António, 1949-",UN. Secretary-General,A/ES-11/PV.17,2023-02-22,9,2023,2,22,A,ES-11,,PV.17,,English,https://digitallibrary.un.org/record/4008525/files/A_ES-11_PV.17-EN.pdf,2023-02-22,True,0,False,954,403,45,A_2023_ES-11_PV.17_speech.txt
4029199,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.62,2023-03-21,9,2023,3,21,A,,77.0,PV.62,,English,https://digitallibrary.un.org/record/4020531/files/A_77_PV.62-EN.pdf,2023-03-21,True,0,False,821,354,39,A_2023_77_PV.62_speech.txt
4029241,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.63,2023-03-27,9,2023,3,27,A,,77.0,PV.63,,English,https://digitallibrary.un.org/record/4020708/files/A_77_PV.63-EN.pdf,2023-03-27,True,0,False,830,377,38,A_2023_77_PV.63_speech.txt
4015288,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.64,2023-03-29,9,2023,3,29,A,,77.0,PV.64,,English,https://digitallibrary.un.org/record/4013262/files/A_77_PV.64-EN.pdf,2023-03-29,True,0,False,188,116,10,A_2023_77_PV.64_speech.txt
4032872,"Guterres, António, 1949-",UN. Secretary-General,A/77/PV.74,2023-06-01,9,2023,6,1,A,,77.0,PV.74,,English,https://digitallibrary.un.org/record/4022905/files/A_77_PV.74-EN.pdf,2023-06-01,True,0,False,564,264,22,A_2023_77_PV.74_speech.txt
4040539,"Guterres, António, 1949-",UN. Secretary-General,A/78/PV.4,2023-09-19,9,2023,9,19,A,,78.0,PV.4,,English,https://digitallibrary.un.org/record/4025351/files/A_78_PV.4-EN.pdf,2023-09-19,True,0,False,3553,1131,169,A_2023_78_PV.4_speech.txt
4060295,"Guterres, António, 1949-",UN. Secretary-General,A/78/PV.50 (Resumption 1),2023-12-20,9,2023,12,20,A,,78.0,PV.50,RESUMPTION_1,English,https://digitallibrary.un.org/record/4059496/files/A_78_PV.50_%28Resumption_1%29-EN.pdf,2023-12-20,True,0,False,518,230,20,A_2023_78_PV.50_RESUMPTION_1_speech.txt
4067047,"Guterres, António, 1949-",UN. Secretary-General,A/78/PV.55,2024-02-07,9,2024,2,7,A,,78.0,PV.55,,English,https://digitallibrary.un.org/record/4066884/files/A_78_PV.55-EN.pdf,2024-02-07,True,0,False,459,207,18,A_2024_78_PV.55_speech.txt
4052117,"Guterres, António, 1949-",UN. Secretary-General,A/78/PV.54,2024-02-07,9,2024,2,7,A,,78.0,PV.54,,English,https://digitallibrary.un.org/record/4050002/files/A_78_PV.54-EN.pdf,2024-02-07,True,0,False,3428,1121,172,A_2024_78_PV.54_speech.txt
4071417,"Guterres, António, 1949-",UN. Secretary-General,A/78/PV.62,2024-03-15,9,2024,3,15,A,,78.0,PV.62,,English,https://digitallibrary.un.org/record/4071272/files/A_78_PV.62-EN.pdf,2024-03-15,True,0,False,904,381,44,A_2024_78_PV.62_speech.txt
4071640,"Guterres, António, 1949-",UN. Secretary-General,A/78/PV.81,2024-05-07,9,2024,5,7,A,,78.0,PV.81,,English,https://digitallibrary.un.org/record/4071418/files/A_78_PV.81-EN.pdf,2024-05-07,True,0,False,647,296,27,A_2024_78_PV.81_speech.txt
4072413,"Guterres, António, 1949-",UN. Secretary-General,A/78/PV.83,2024-05-30,9,2024,5,30,A,,78.0,PV.83,,English,https://digitallibrary.un.org/record/4071964/files/A_78_PV.83-EN.pdf,2024-05-30,True,0,False,246,134,9,A_2024_78_PV.83_speech.txt
